Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
Во́т, как ,мы́ пи́шем вдвоём.  ,1980,"кино, нехудожественная",кинодетектив,"Во́т как мы́ пи́шем вдвоём.   [Валерий Родченко, Эдгар (Эдуард) Дубровский. Два долгих гудка в тумане, к/ф (1980)] [омонимия не снята]",NOUN,UNKN
Удиви́тельно /, ка́к ,э́то не уме́ют у на́с цени́ть ,1980,"кино, нехудожественная",кинодетектив,"Удиви́тельно / ка́к э́то не уме́ют у на́с цени́ть люде́й!  [Валерий Родченко, Эдгар (Эдуард) Дубровский. Два долгих гудка в тумане, к/ф (1980)] [омонимия не снята]",ADJS,ADJS
Ну́, как ,ска́жешь.  ,1989,"кино, нехудожественная","кинокомедия, киномюзикл, экранизация","Ну́ как ска́жешь.   [Адольф д’Эннери, Жан-Поль Дюмануар, Михаил Донской, Ян Фрид. Дон Сезар де Базан, к/ф (1989)] [омонимия не снята]",UNKN,VERB
Ты́ погляди́ /, как ,ба́тя- то вскочи́л.  ,1989,"кино, нехудожественная","кинокомедия, киномюзикл, экранизация","Ты́ погляди́ / как ба́тя- то вскочи́л.   [Адольф д’Эннери, Жан-Поль Дюмануар, Михаил Донской, Ян Фрид. Дон Сезар де Базан, к/ф (1989)] [омонимия не снята]",UNKN,GRND
Так, ка́к ,же э́то? ,1989,"кино, нехудожественная","кинокомедия, киномюзикл, экранизация","Так ка́к же э́то?  [Адольф д’Эннери, Жан-Поль Дюмануар, Михаил Донской, Ян Фрид. Дон Сезар де Базан, к/ф (1989)] [омонимия не снята]",CONJ,PRCL
Так ка́к же э́то?, Ка́к ,это? ,1989,"кино, нехудожественная","кинокомедия, киномюзикл, экранизация","Так ка́к же э́то? Ка́к это?  [Адольф д’Эннери, Жан-Поль Дюмануар, Михаил Донской, Ян Фрид. Дон Сезар де Базан, к/ф (1989)] [омонимия не снята]",ADJS,PRCL
Так, ка́к ,же э́то? ,1989,"кино, нехудожественная","кинокомедия, киномюзикл, экранизация","Так ка́к же э́то?  [Адольф д’Эннери, Жан-Поль Дюмануар, Михаил Донской, Ян Фрид. Дон Сезар де Базан, к/ф (1989)] [омонимия не снята]",CONJ,PRCL
Так ка́к же э́то?, Ка́к ,это? ,1989,"кино, нехудожественная","кинокомедия, киномюзикл, экранизация","Так ка́к же э́то? Ка́к это?  [Адольф д’Эннери, Жан-Поль Дюмануар, Михаил Донской, Ян Фрид. Дон Сезар де Базан, к/ф (1989)] [омонимия не снята]",ADJS,PRCL
Ране́ние / говори́шь… опи́сывать., Как ,хо́чешь.  ,1989,"кино, нехудожественная","кинокомедия, киномюзикл, экранизация","Ране́ние / говори́шь… опи́сывать. Как хо́чешь.   [Адольф д’Эннери, Жан-Поль Дюмануар, Михаил Донской, Ян Фрид. Дон Сезар де Базан, к/ф (1989)] [омонимия не снята]",INFN,VERB
после на́с и захо́чет узна́ть /, ка́к ,и че́м лю́ди жи́ли до него́.,1957,"кино, нехудожественная",киноповесть,"мы́ и́х никому́ не отдади́м и сохрани́м и́х для себя́ / для пото́мства / для челове́чества / кото́рое придёт после на́с и захо́чет узна́ть / ка́к и че́м лю́ди жи́ли до него́. [Иосиф Ольшанский, Лев Кулиджанов, Нина Руднева, Яков Сегель. Дом, в котором я живу, к/ф (1957)] [омонимия не снята]",INFN,CONJ
Ну́ смотри́ / матро́с / что́б довёз, как ,на́до!   ,1957,"кино, нехудожественная",киноповесть,"Ну́ смотри́ / матро́с / что́б довёз как на́до!    [Иосиф Ольшанский, Лев Кулиджанов, Нина Руднева, Яков Сегель. Дом, в котором я живу, к/ф (1957)] [омонимия не снята]",VERB,ADJS
не нанесёт Росси́и тако́го уще́рба /, как ,поте́ря э́тих сокро́вищ / принадлежа́щих наро́ду.  ,1957,"кино, нехудожественная",киноповесть,"Е́сли вы́ не суме́ете излови́ть дву́х- трёх спекуля́нтов / э́то не нанесёт Росси́и тако́го уще́рба / как поте́ря э́тих сокро́вищ / принадлежа́щих наро́ду.   [Иосиф Ольшанский, Лев Кулиджанов, Нина Руднева, Яков Сегель. Дом, в котором я живу, к/ф (1957)] [омонимия не снята]",NOUN,GRND
Не́ту твоего́ Ми́трича?, Ка́к ,так не́ту?   ,1957,"кино, нехудожественная",киноповесть,"Не́ту твоего́ Ми́трича? Ка́к так не́ту?    [Иосиф Ольшанский, Лев Кулиджанов, Нина Руднева, Яков Сегель. Дом, в котором я живу, к/ф (1957)] [омонимия не снята]",ADVB,CONJ
